frequency,s11_real,s11_imag,s12_real,s12_imag,s13_real,s13_imag,s14_real,s14_imag,s21_real,s21_imag,s22_real,s22_imag,s23_real,s23_imag,s24_real,s24_imag,s31_real,s31_imag,s32_real,s32_imag,s33_real,s33_imag,s34_real,s34_imag,s41_real,s41_imag,s42_real,s42_imag,s43_real,s43_imag,s44_real,s44_imag
197,0.19142768860525788,0.5575830273446005,-0.0729525861576934,-0.16801110308989772,0.1771127225498993,0.2546354886879882,0.5753887325514978,0.0085605508252572,-0.0729525861576932,-0.1680111030898967,0.19215602950921035,0.5577715546233584,0.5752510811461672,0.007692881743446012,0.17779799180285277,0.2547020555065886,0.17711272254989746,0.2546354886879907,0.5752510811461657,0.007692881743446067,0.04639223837802264,0.4037912449229569,-0.43326902159297215,-0.1669658697893761,0.5753887325514973,0.0085605508252595,0.17779799180285244,0.25470205550658875,-0.43326902159297065,-0.16696586978937455,0.04508023399926191,0.4037196959315593
198,0.19907072986539406,0.5534029976589012,-0.07261056133890427,-0.16570690832104765,0.17858682499444956,0.2529290439622723,0.5766149973052284,-0.0016157821768224652,-0.0726105613389045,-0.1657069083210478,0.19979371008386224,0.5535877171550023,0.5764618724244215,-0.0024880604759838776,0.17927671795124614,0.2529889821581824,0.1785868249944504,0.25292904396227306,0.5764618724244224,-0.002488060475984405,0.051401397625658846,0.40001290473677553,-0.4369193542385245,-0.15830086332852658,0.5766149973052282,-0.0016157821768258418,0.17927671795124664,0.25298898215817767,-0.43691935423853,-0.15830086332852775,0.050070589488482475,0.3999629818720798
199,0.20664570096026794,0.5490518281241932,-0.07220732449996024,-0.16344856787318232,0.1800615878689013,0.251262344150889,0.5776588373649804,-0.011849852884293667,-0.07220732449996069,-0.16344856787318165,0.20736304225550664,0.5492330847918214,0.5774899925516729,-0.012726514561501479,0.18075605570031938,0.25131553535136036,0.18006158786890178,0.25126234415089044,0.5774899925516733,-0.012726514561501284,0.05632748771665394,0.3960732022727649,-0.44042494556411227,-0.14952535224396296,0.5776588373649815,-0.011849852884292467,0.18075605570032016,0.25131553535136025,-0.44042494556411194,-0.14952535224396243,0.05497810016838312,0.3960455626144625
200,0.21414777114213662,0.544530413321242,-0.07174374545250053,-0.1612377746327809,0.18153989557682393,0.24963475804750973,0.5785174539681915,-0.02213896723455766,-0.07174374545250083,-0.16123777463278108,0.21485920376252635,0.5447085691881105,0.5783326431088944,-0.023019778105140276,0.1822388856259955,0.2496810819760672,0.1815398955768239,0.2496347580475099,0.5783326431088941,-0.023019778105140165,0.06116437729451746,0.3919728517267926,-0.44378173335612875,-0.14064061784277132,0.5785174539681921,-0.022138967234557577,0.1822388856259955,0.2496810819760672,-0.44378173335612875,-0.14064061784277093,0.05979665551733762,0.3919681576885436
201,0.22157210007548128,0.5398397980582641,-0.07122073062312137,-0.1590762476647368,0.1830246327055455,0.24804551950745912,0.5791880349171077,-0.032480297791176414,-0.0712207306231207,-0.1590762476647369,0.2222773635137884,0.5400152322416794,0.5789870124476377,-0.03336501513162543,0.18372808825385628,0.24808485411317202,0.18302463270554573,0.24804551950746204,0.5789870124476386,-0.03336501513162604,0.06590586125109121,0.38771278552083094,-0.4469855737122504,-0.13164809885882,0.5791880349171085,-0.0324802977911805,0.18372808825385745,0.24808485411316739,-0.4469855737122537,-0.13164809885882048,0.06452007193303409,0.38773170428817955
202,0.2289138426599947,0.5349811799790328,-0.07063922661270519,-0.15696573273019598,0.1845186786452146,0.2464937244468,0.5796677601822345,-0.04287087868685517,-0.07063922661271213,-0.1569657327301945,0.22961268642814114,0.5351542886776104,0.5794502813051261,-0.043759251041935676,0.18522653867835098,0.2465259460519006,0.18451867864521504,0.24649372444680456,0.5794502813051272,-0.04375925104193121,0.07054566696460657,0.38329416244441095,-0.45003224611526027,-0.12254940012762851,0.5796677601822326,-0.042870878686855796,0.18522653867835073,0.24652594605189995,-0.4500322461152643,-0.12254940012762794,0.06914209896570357,0.38333736536817026
203,0.23616815410737996,0.5299559120378337,-0.07000022392848405,-0.1549080025948536,0.1860249018647449,0.24497832798514002,0.579953807936121,-0.05330760071598764,-0.07000022392848458,-0.15490800259485463,0.23686033852768895,0.5301271084977043,0.5797196288500625,-0.054199367706772306,0.18673710084001327,0.2450033114518776,0.18602490186474496,0.24497832798514443,0.5797196288500632,-0.05419936770676942,0.07507746114559027,0.37871837578625556,-0.4529174591188065,-0.11334630125025624,0.5799538079361211,-0.05330760071599158,0.18673710084001408,0.2450033114518735,-0.4529174591188117,-0.11334630125025685,0.07365642615682719,0.37878653773029436
204,0.2433301952728673,0.5247655048210154,-0.06930476088275851,-0.15290485710928547,0.1875461538390536,0.2434981417598825,0.5800433610239341,-0.0637872066066632,-0.06930476088275732,-0.15290485710928603,0.24401549228583377,0.5249352192751904,0.5797922391656128,-0.06468209873967923,0.18826262145535844,0.2435157606772119,0.18754615383905185,0.24349814175988538,0.5797922391656136,-0.06468209873967998,0.07949485731382253,0.3739870614190312,-0.45563685666689235,-0.10404076520986887,0.5800433610239286,-0.06378720660666179,0.188262621455356,0.24351576067720734,-0.45563685666689285,-0.10404076520986605,0.07805669050626615,0.37408086006140195
205,0.250395138241012,0.5194116286940508,-0.06855392765097663,-0.15095812304230205,0.18908526262390682,0.24205183144107079,0.5799336138754885,-0.07430628650349601,-0.06855392765097122,-0.15095812304230774,0.25107333222952155,0.5195803082735089,0.579665308174353,-0.07520402498136461,0.18980592359578163,0.24206195833197724,0.1890852626239123,0.24205183144107284,0.579665308174355,-0.07520402498136045,0.08379142392781375,0.36910210579682556,-0.4581860250673131,-0.09463494690168443,0.5799336138754889,-0.07430628650349921,0.1898059235957795,0.2420619583319763,-0.45818602506731543,-0.09463494690168042,0.08233648458924667,0.36922222088335765
206,0.25735817216379847,0.5138961157522397,-0.06774887048002545,-0.14906965364805927,0.19064502607648753,0.2406379144776406,0.579621779861587,-0.08486127369453719,-0.06774887048002431,-0.14906965364805905,0.2580290607937017,0.5140642243671025,0.5793360510080006,-0.08576157022834557,0.19136979991383177,0.24064042102762181,0.19064502607648814,0.24063791447764077,0.5793360510080048,-0.08576157022834871,0.0879606931864888,0.36406565382190736,-0.4605605006374366,-0.0851312015338258,0.5796217798615857,-0.08486127369453808,0.19136979991383352,0.24064042102761857,-0.46056050063743637,-0.08513120153382442,0.0864893653426339,0.36421276637150124
207,0.26421450934739144,0.5082209615526001,-0.06689079603593567,-0.14724132794720582,0.1922282047219811,0.2392547581072444,0.5791050990952077,-0.0954484406168786,-0.0668907960359363,-0.14724132794720568,0.26487790442418907,0.5083889797416169,0.5788017098226647,-0.09635099724081989,0.1929570055172944,0.23924951541443878,0.19222820472198338,0.23925475810724717,0.5788017098226682,-0.09635099724081941,0.09199617052042625,0.3588801165340325,-0.46275577803845813,-0.07553209285358617,0.5791050990952054,-0.09544844061688026,0.19295700551729283,0.23924951541443834,-0.4627557780384601,-0.07553209285358387,0.0905088635377788,0.3590549079950428
208,0.2709593915821227,0.5023883266038263,-0.06598097587845352,-0.14547504970238814,0.19383751426895707,0.23790057766321163,0.5783808466758998,-0.10606389517724246,-0.06598097587845377,-0.14547504970238812,0.2716151199234132,0.5025567513502469,0.5780595620578923,-0.10696840406588995,0.19457025049389698,0.23788745651056764,0.19383751426895846,0.2379005776632121,0.5780595620578934,-0.10696840406589031,0.09589134478742492,0.3535481785725245,-0.4647673193118973,-0.06584040115037176,0.5783808466758991,-0.10606389517724682,0.19457025049389667,0.23788745651056284,-0.46476731931190013,-0.06584040115037115,0.0943884939545803,0.3537513299297939
209,0.2775880967083767,0.4964005375908844,-0.06502075104782763,-0.14377274606818846,0.19547561777870337,0.23657343521339624,0.5774463413729748,-0.11670357742509543,-0.06502075104782688,-0.14377274606818954,0.2782360010314987,0.49656988210261405,0.5771069291352637,-0.11760972071397968,0.19621219209213,0.23655230636297597,0.19547561777870553,0.23657343521339785,0.5771069291352651,-0.1176097207139796,0.09963969918422613,0.3480728053581855,-0.4665905636289384,-0.05605913098375656,0.5774463413729729,-0.11670357742509585,0.19621219209212773,0.2365523063629748,-0.4665905636289372,-0.056059130983754396,0.09812176626838218,0.3483049961904525
210,0.28409594540912536,0.4902600883103995,-0.06401153674721753,-0.14213636589583944,0.19714511749665745,0.2352712385667864,0.5762989547402925,-0.12736325661700137,-0.06401153674721795,-0.1421363658958412,0.2847358852332602,0.49043088176221605,0.5759411855893385,-0.12827070622719075,0.19788542656624175,0.2352419730762577,0.1971451174966634,0.23527123856678822,0.5759411855893446,-0.1282707062271911,0.10323472288276803,0.3424572499391431,-0.4682209377601489,-0.04619151858206951,0.5762989547402936,-0.12736325661700512,0.19788542656624433,0.23524197307625344,-0.4682209377601517,-0.04619151858206713,0.10170219665806993,0.3427191574267675
211,0.2904783082175602,0.48396964029290573,-0.06295482710200753,-0.14056787767334022,0.1988485463570367,0.23399174068447792,0.5749361206524861,-0.13803852871213693,-0.0629548271020084,-0.14056787767334314,0.2911101607792212,0.4841424275284131,0.5745597686207967,-0.13894694617970113,0.19959248069679464,0.23395421024548796,0.19884854635703963,0.23399174068447814,0.5745597686208007,-0.13894694617970177,0.10666992339567465,0.3367050594419075,-0.46965386726939595,-0.036241038854114734,0.5749361206524836,-0.13803852871213879,0.19959248069679467,0.23395421024548665,-0.4696538672693979,-0.03624103885411267,0.10512332013991321,0.33699735732504654
212,0.2967306127262255,0.47753202308803894,-0.06185219997499451,-0.13906926708199385,0.20058835917497708,0.23273253953251652,0.5733553452489656,-0.14872481433951515,-0.06185219997499926,-0.1390692670819917,0.29735427390687214,0.47770736427895294,0.5729601880581398,-0.14963385065086426,0.20133580300097592,0.23268661683044797,0.2005883591749756,0.2327325395325187,0.5729601880581404,-0.14963385065086526,0.10993883967147844,0.33082008106623917,-0.47088478843146564,-0.02621141195409741,0.573355345248961,-0.1487248143395148,0.20133580300097548,0.23268661683044337,-0.4708847884314638,-0.026211411954094987,0.10837870362748239,0.33114343855385064
213,0.3028483509816461,0.47095023418898596,-0.060705321814211184,-0.13764253415116323,0.20236692354397362,0.2314910784142671,0.571554217268791,-0.15941735727813938,-0.060705321814213814,-0.13764253415116484,0.3034637362457562,0.47112870444931826,0.5711400367109766,-0.16032665271253468,0.2031177546506893,0.23143663750862667,0.2023669235439781,0.23149107841426358,0.5711400367109795,-0.1603266527125362,0.11303505591552916,0.3248064675599614,-0.471909160868728,-0.016106609337520214,0.5715542172687907,-0.15941735727814405,0.20311775465068738,0.2314366375086223,-0.47190916086872525,-0.016106609337521255,0.11146195971370762,0.3251615481902268
214,0.3088270870461187,0.46422743857286514,-0.05951595250774032,-0.1362896899939608,0.20418651046004835,0.23026464682033315,0.5695304187556066,-0.17011122349168575,-0.05951595250773939,-0.13628968999396154,0.30943413238775136,0.4644096275255973,0.5690970010940389,-0.1710204074722358,0.20494060011965845,0.23020156354470794,0.20418651046005024,0.23026464682033285,0.5690970010940443,-0.17102040747224015,0.11595221612750092,0.318668682107818,-0.472722480897119,-0.005930859243516259,0.5695304187556036,-0.17011122349168767,0.20494060011965975,0.23020156354470345,-0.47272248089711727,-0.005930859243512665,0.1143667611657205,0.31905614256084397
215,0.3146624647058301,0.45736696783444486,-0.05828595021752761,-0.13501275310762795,0.20604928469777134,0.22905038183382215,0.5672817361080035,-0.18080130075916467,-0.05828595021752844,-0.13501275310763233,0.3152611276013654,0.45755347912836586,0.5668288724971944,-0.18170999171395805,0.20680649758478672,0.22897853421399691,0.20604928469777622,0.2290503818338188,0.5668288724971998,-0.18170999171396157,0.11868403934123181,0.3124115025664983,-0.4733202955663705,0.004311348462448572,0.5672817361080031,-0.18080130075916956,0.20680649758478875,0.22897853421398937,-0.4733202955663696,0.0043113484624518195,0.11708685611824728,0.3128319914304272
216,0.320350215302042,0.45037231889138873,-0.0570172761618616,-0.13381374522393039,0.20795729496737858,0.2278452701281537,0.5648060714467316,-0.1914822989429095,-0.05701727616186231,-0.13381374522393338,0.320940475666448,0.450563769665895,0.5643335583726428,-0.19239010417796365,0.20871748911078516,0.22776453881681646,0.2079572949673812,0.22784527012815659,0.564333558372645,-0.1923901041779611,0.12122433554659745,0.30604002497666405,-0.4736982173739794,0.014615258153040059,0.5648060714467293,-0.1914822989429113,0.20871748911078492,0.2277645388168119,-0.4736982173739794,0.014615258153043292,0.1196160839452684,0.30649418146856805
217,0.32588616565956696,0.44324715224043826,-0.05571199931356941,-0.1326946866964466,0.20991246388615675,0.22664615059398324,0.562101454265793,-0.20214875093428447,-0.05571199931357104,-0.13269468669645293,0.3264680268031856,0.4434441725363128,0.5616090940062846,-0.2030552665202476,0.21067549065119148,0.2265564193200467,0.20991246388615747,0.2266461505939829,0.5616090940062859,-0.20305526652024897,0.12356702226731951,0.29955966628172215,-0.4738519396260897,0.024975845079211308,0.5621014542657893,-0.20214875093428675,0.21067549065118923,0.22655641932004383,-0.4738519396260883,0.02497584507921366,0.12194839178372752,0.30004811892498373
218,0.3312662460842807,0.4359952897453245,-0.05437230097895805,-0.13165759141365557,0.2119165778014707,0.22544971763026506,0.5591660533303323,-0.21279501431669587,-0.05437230097895908,-0.131657591413659,0.33183973566685476,0.43619852185972247,0.5586536544358122,-0.2136998249913374,0.21268228190297925,0.22535087366068293,0.21191657780147513,0.22544971763026533,0.558653654435816,-0.21369982499133788,0.12570614176190564,0.29297616618263456,-0.4737772524124247,0.03538781285486706,0.5591660533303302,-0.21279501431669307,0.2126822819029786,0.22535087366068546,-0.47377725241242086,0.03538781285487197,0.12407785167661445,0.29349953144274843
219,0.3364864983988791,0.42862071193876966,-0.05300047921990926,-0.13070446122903703,0.21397127650716327,0.22425252513309413,0.5559981887797435,-0.22341527378377812,-0.05300047921990967,-0.13070446122903875,0.3370516693772776,0.42883080972298826,0.5554655665738125,-0.22431795287231937,0.2147394960561697,0.2241444597447039,0.21397127650716724,0.2242525251330939,0.5554655665738171,-0.22431795287232026,0.12763587880835564,0.2862955880580896,-0.47347005915547324,0.045845591854924275,0.5559981887797378,-0.22341527378378048,0.21473949605616635,0.22414445974469904,-0.47347005915546897,0.04584559185492951,0.12599867829594655,0.28685446893921523
220,0.3415430839838349,0.421127554823107,-0.051598953079643656,-0.12983727990183921,0.21607804289906019,0.2230509912135379,0.5525963443900551,-0.23400354434881776,-0.05159895307964448,-0.12983727990184452,0.34210001554971,0.42134518292200707,0.552043321489594,-0.23490365370425703,0.21684860948410187,0.22293360017240593,0.2160780428990638,0.22305099121353827,0.5520433214895962,-0.23490365370425847,0.12935057902611943,0.27952431888004614,-0.4729263936873648,0.056343338594810624,0.5525963443900529,-0.23400354434881543,0.21684860948410062,0.22293360017240435,-0.4729263936873613,0.05634333859481391,0.1277052471993382,0.28011930348481895
221,0.3464322917881001,0.4135201061561195,-0.050170266570256895,-0.12905800654523486,0.21823819261984287,0.22184140367341512,0.5489591799452355,-0.24455367537882428,-0.05017026657025911,-0.12905800654524088,0.3469810902915236,0.41374593918844665,0.548385586799162,-0.24545076534445584,0.219010931424214,0.22171458771888036,0.2182381926198457,0.22184140367341476,0.5483855867991649,-0.24545076534445776,0.1308447676816905,0.2726690680558828,-0.47214243780076975,0.06687493615806346,0.5489591799452339,-0.24455367537882228,0.21901093142421213,0.22171458771887925,-0.47214243780077003,0.06687493615806547,0.12919211356648036,0.2733007281114438
